province,province_language,urban_context_pop_est,log_urban_context_pop_est,inscription_count,letter_count,mean_date_range,median_date_range,date_range_std,date_range_se,cv_date_range,avg_variance_date_range,delta_t
Macedonia,Greek,17338.0,9.760655903428585,1,53,1.0,1.0,,,,0.0,0.0
Asia,Greek,1000.0,6.907755278982137,8,1123,75.75,51.5,87.44100051708335,30.915062209683022,115.43366404895492,3333.3333333333335,57.735026918962575
Arabia,Greek,3937.0,8.278174290943738,38,3727,15.0,0.0,43.3427571180537,7.031123655416145,288.95171412035796,2821.3333333333335,53.11622476544557
Macedonia,Greek,7999.0,8.987071812848821,280,16474,202.79642857142858,249.0,108.63756118608714,6.492336058896352,53.56976054823521,7450.083333333333,86.31386524384905
Arabia,Greek,14841.0,9.605148899895818,2,165,3.5,3.5,2.1213203435596424,1.4999999999999998,60.60915267313264,0.75,0.8660254037844386
Thracia,Greek,14111.0,9.55470991405776,19,1957,41.26315789473684,16.0,72.29479934058817,16.585564445746037,175.20423309581318,7450.083333333333,86.31386524384905
Sicilia,Latin,1000.0,6.907755278982137,2,26,119.0,119.0,113.13708498984761,80.0,95.07318066373749,2133.3333333333335,46.188021535170066
Asia,Greek,7790.0,8.960596138864794,2,69,14.0,14.0,9.899494936611665,6.999999999999999,70.71067811865476,16.333333333333332,4.041451884327381
Macedonia,Greek,7172.0,8.877939834725023,1,8,151.0,151.0,,,,0.0,0.0
Latium et Campania / Regio I,,15828.0,9.669535802505315,4,304,101.5,99.0,20.615528128088304,10.307764064044152,20.310865150825915,208.33333333333334,14.433756729740644
Samnium / Regio IV,Latin,1989.0,7.5953872788539725,69,2764,113.89855072463769,99.0,62.32343174864119,7.5028594982928825,54.718371175165316,3300.0833333333335,57.446351784367764
Lycia et Pamphylia,Greek,31124.0,10.345734504736821,1,119,2.0,2.0,,,,0.0,0.0
Etruria / Regio VII,Latin,3937.0,8.278174290943738,40,5994,78.5,99.0,42.267766708972246,6.683120720449583,53.84428880123853,2976.75,54.559600438419636
Umbria / Regio VI,Latin,1843.0,7.519149957669823,155,12173,95.08387096774193,99.0,64.06216084749855,5.145596584397172,67.3743719050229,7450.083333333333,86.31386524384905
Etruria / Regio VII,Latin,1000.0,6.907755278982137,1,45,13.0,13.0,,,,0.0,0.0
Umbria / Regio VI,Latin,1559.0,7.351799869057777,4,196,156.5,199.0,85.0,42.5,54.31309904153354,2408.3333333333335,49.07477288111819
Umbria / Regio VI,Latin,1000.0,6.907755278982137,23,1398,90.52173913043478,99.0,55.73547064255433,11.62164900322751,61.5713652631484,3300.0833333333335,57.446351784367764
Umbria / Regio VI,Latin,1000.0,6.907755278982137,1,250,99.0,99.0,,,,0.0,0.0
Aemilia / Regio VIII,Latin,6368.0,8.75904072752422,51,3215,93.49019607843137,99.0,61.50589322951732,8.61254773396463,65.78860223794848,3300.0833333333335,57.446351784367764
Achaia,Greek,14841.0,9.605148899895818,1,2514,0.0,0.0,,,,0.0,0.0
Umbria / Regio VI,Latin,4837.0,8.484049972822984,12,356,106.25,124.0,53.31744555021368,15.391420770459542,50.18112522373052,1825.3333333333333,42.72391992003231
Noricum,Latin,1000.0,6.907755278982137,382,13588,133.41361256544502,99.0,105.44524582315289,5.395048114120797,79.03634703799625,29900.083333333332,172.9164056222929
Venetia et Histria / Regio X,Latin,2922.0,7.980023592310645,200,11328,97.675,99.0,59.61719908831409,4.215572575069535,61.036292898197175,7450.083333333333,86.31386524384905
Hispania citerior,Latin,1157.0,7.053585727193677,2,280,74.5,74.5,105.35891039679558,74.5,141.42135623730948,1850.0833333333333,43.01259505462712
Picenum / Regio V,Latin,3086.0,8.034631032923107,10,323,115.0,99.0,43.767060165786276,13.84035966135113,38.058313187640245,1875.0,43.30127018922193
Hispania citerior,Latin,1559.0,7.351799869057777,14,761,106.85714285714286,114.0,75.44825750432915,20.1643950007354,70.60665809228664,3300.0833333333335,57.446351784367764
Latium et Campania / Regio I,Latin,9938.0,9.204121072162266,4511,117266,47.64819330525383,78.0,34.98218958553831,0.5208474899437044,73.41766215862181,7450.083333333333,86.31386524384905
Cilicia,Greek,5210.0,8.558335134747413,1,114,13.0,13.0,,,,0.0,0.0
Belgica,Latin,1000.0,6.907755278982137,1,8,199.0,199.0,,,,0.0,0.0
Latium et Campania / Regio I,,1000.0,6.907755278982137,10,470,82.5,99.0,48.840443168432536,15.444704234425753,59.20053717385761,1850.0833333333333,43.01259505462712
Dacia,Latin,2601.0,7.8636512654486515,967,4865,17.451913133402275,5.0,27.242935794145936,0.8760737543405942,156.10286153673334,2241.3333333333335,47.34272207354931
Mauretania Caesariensis,Latin,1000.0,6.907755278982137,7,565,21.285714285714285,12.0,34.83635211343789,13.16690346811943,163.66071462688942,816.75,28.578838324886476
Dacia,Latin,12680.0,9.447781227991216,173,7267,100.23699421965318,108.0,53.99726970040989,4.105336394022489,53.86960185785659,5166.75,71.88010851410841
Bruttium et Lucania / Regio III,Latin,1000.0,6.907755278982137,23,1120,121.8695652173913,99.0,68.35023731276625,14.252009683933466,56.08474699228056,3333.3333333333335,57.735026918962575
Picenum / Regio V,Latin,2138.0,7.6676260915849905,37,921,101.48648648648648,75.0,61.68316068678964,10.140649150701845,60.779678972336,7450.083333333333,86.31386524384905
Latium et Campania / Regio I,Latin,6567.0,8.789812386190972,346,26476,87.58092485549133,99.0,54.142544928328554,2.910721247903076,61.82001961918516,3300.0833333333335,57.446351784367764
Latium et Campania / Regio I,,1000.0,6.907755278982137,64,3261,69.71875,54.0,47.72156969637225,5.965196212046531,68.44868804499829,3300.0833333333335,57.446351784367764
Pontus et Bithynia,Greek,1000.0,6.907755278982137,3,778,60.0,1.0,103.05823596394418,59.50070027599115,171.76372660657364,2670.0833333333335,51.67284909247151
Aegyptus,Greek,1000.0,6.907755278982137,1,671,2.0,2.0,,,,0.0,0.0
Africa proconsularis,Latin,1000.0,6.907755278982137,2,334,24.5,24.5,34.64823227814083,24.5,141.4213562373095,200.08333333333334,14.145081595145832
Latium et Campania / Regio I,,25091.0,10.13026449508276,1780,114593,91.52640449438202,99.0,45.28233681621619,1.073294316405182,49.474615621982245,7450.083333333333,86.31386524384905
Etruria / Regio VII,Latin,1000.0,6.907755278982137,3,173,72.33333333333333,79.0,30.550504633038933,17.638342073763937,42.23572069083723,300.0,17.320508075688775
Dalmatia,Latin,1000.0,6.907755278982137,119,2145,206.4033613445378,199.0,105.49715389588022,9.67090824171073,51.11212976797389,28910.083333333332,170.0296542763448
Mauretania Caesariensis,Latin,1157.0,7.053585727193677,19,1992,9.157894736842104,2.0,13.355245153100531,3.063903367819821,145.83313672925868,200.08333333333334,14.145081595145832
Britannia,Latin,6969.0,8.84922702143852,32,653,142.78125,99.0,90.09125637822159,15.92603457766407,63.09739995848306,7400.333333333333,86.02519010925424
Dacia,Latin,4471.0,8.405367376233981,110,5821,94.52727272727273,99.0,61.59481526657177,5.872835204816946,65.16089324218979,7450.083333333333,86.31386524384905
Aemilia / Regio VIII,Latin,23155.0,10.049966018914853,94,10148,82.88297872340425,99.0,58.73008358510587,6.0575456004233,70.85904064946672,4370.083333333333,66.10660582221215
Samnium / Regio IV,Latin,1000.0,6.907755278982137,120,6489,96.1,99.0,55.96358359751125,5.108752855863838,58.23473839491285,7450.083333333333,86.31386524384905
Baetica,Latin,1000.0,6.907755278982137,22,727,72.36363636363636,59.0,65.70608832741485,14.008585100329858,90.7998708042165,7450.083333333333,86.31386524384905
Bruttium et Lucania / Regio III,Latin,11517.0,9.351579483668907,60,3812,110.4,99.0,71.70164170874203,9.256642141122967,64.947139228933,7450.083333333333,86.31386524384905
Aemilia / Regio VIII,Latin,6368.0,8.75904072752422,50,3718,87.12,99.0,45.52399681172871,6.438065370457627,52.254358140184465,3300.0833333333335,57.446351784367764
Moesia superior,Latin,1000.0,6.907755278982137,12,1102,49.916666666666664,13.5,87.81329194617545,25.349513871775798,175.9197835315702,7450.083333333333,86.31386524384905
Dalmatia,Latin,1000.0,6.907755278982137,116,3455,147.20689655172413,149.0,83.06524593630462,7.712414467451035,56.42755053063561,29502.083333333332,171.76170508391365
Dalmatia,Latin,1000.0,6.907755278982137,47,1813,130.87234042553192,149.0,57.737643896025055,8.421900936002158,44.117529883160095,7301.333333333333,85.44783984006462
Dalmatia,Latin,1000.0,6.907755278982137,11,283,111.81818181818181,99.0,55.922836447766464,16.861369609968435,50.01229275816513,2106.75,45.89934640057525
Hispania citerior,Latin,1000.0,6.907755278982137,1,49,299.0,299.0,,,,0.0,0.0
Aegyptus,Greek,923313.0,13.73572356759228,65452,2724083,106.35129560594024,99.0,65.5468126530655,0.2562064844029641,61.63235932351386,29900.083333333332,172.9164056222929
Dacia,Latin,12680.0,9.447781227991216,55,2003,106.54545454545455,99.0,61.16244859262191,8.247142885812162,57.405028542563215,3300.0833333333335,57.446351784367764
Apulia et Calabria / Regio II,Latin,1000.0,6.907755278982137,15,835,75.26666666666667,99.0,37.79732920773762,9.759228436845799,50.21788645846451,1850.0833333333333,43.01259505462712
Apulia et Calabria / Regio II,Latin,1288.0,7.160845906664299,35,869,112.42857142857143,99.0,70.64171643469838,11.940629441222143,62.83253050100237,7154.083333333333,84.58181443628017
Mauretania Caesariensis,Latin,1000.0,6.907755278982137,2,231,8.5,8.5,4.949747468305833,3.4999999999999996,58.23232315653921,4.083333333333333,2.0207259421636903
Gallia Narbonensis,Latin,1000.0,6.907755278982137,29,425,32.241379310344826,25.0,30.945407197207558,5.746417854512033,95.98040734962773,1344.0833333333333,36.661742093541235
Etruria / Regio VII,Latin,2290.0,7.736307096548285,111,3790,113.72072072072072,99.0,70.35328656420346,6.677638446988057,61.86496719184492,7450.083333333333,86.31386524384905
Mauretania Caesariensis,Latin,2290.0,7.736307096548285,5,376,6.4,0.0,9.44986772394196,4.226109321823087,147.65418318659312,36.75,6.06217782649107
Numidia,Latin,23429.0,10.06172985026664,8,552,21.375,1.5,51.16342862408097,18.089003664420783,239.36106958634375,1800.75,42.4352447854375
Mauretania Caesariensis,Latin,1000.0,6.907755278982137,2,142,57.5,57.5,58.68986283848344,41.49999999999999,102.06932667562339,574.0833333333334,23.96003617136947
Africa proconsularis,Latin,4837.0,8.484049972822984,159,6413,153.0440251572327,199.0,95.83856058543435,7.6004922445223135,62.62156296985313,7450.083333333333,86.31386524384905
Baetica,Latin,1000.0,6.907755278982137,14,932,64.92857142857143,59.5,41.01869045975221,10.96270615389469,63.175100818100205,1365.3333333333333,36.95041722813605
Etruria / Regio VII,Latin,1000.0,6.907755278982137,9,462,78.33333333333333,59.0,64.37390775772433,21.457969252574774,82.17945671198851,3008.3333333333335,54.84827557301445
Samnium / Regio IV,Latin,1157.0,7.053585727193677,198,10266,90.05050505050505,99.0,60.92074800767547,4.329449038718679,67.65175606012195,7400.333333333333,86.02519010925424
Hispania citerior,Latin,1000.0,6.907755278982137,1,102,99.0,99.0,,,,0.0,0.0
Lycia et Pamphylia,Greek,2290.0,7.736307096548285,4,466,11.0,7.5,11.343133018115703,5.671566509057851,103.11939107377913,52.083333333333336,7.216878364870322
Hispania citerior,Latin,3420.0,8.13739583005665,375,11139,100.2,99.0,46.44224750096809,2.3982673484225656,46.34954840415977,7450.083333333333,86.31386524384905
Mauretania Tingitana,Latin,1000.0,6.907755278982137,3,205,15.333333333333334,7.0,20.79262689833426,12.00462873691274,135.60408846739733,126.75,11.258330249197702
Lusitania,Latin,1000.0,6.907755278982137,11,681,90.72727272727273,99.0,54.516219438055145,16.43725862406442,60.088017416694036,3267.0,57.15767664977295
Cyprus,Greek,15580.0,9.65374331942474,1,51,3.0,3.0,,,,0.0,0.0
Mauretania Caesariensis,Latin,8848.0,9.087946723762116,12,1518,14.833333333333334,14.0,14.044302198486909,4.054240827438435,94.68068897856342,70.08333333333333,8.371578903249572
Latium et Campania / Regio I,,3420.0,8.13739583005665,204,12907,88.76960784313725,99.0,41.87255891384283,2.931665515717181,47.169926657595326,3300.0833333333335,57.446351784367764
Germania superior,Latin,2290.0,7.736307096548285,8,200,58.25,12.0,74.9623715130274,26.503200615343474,128.6907665459698,3267.0,57.15767664977295
Lusitania,Latin,6767.0,8.819813136232225,29,958,96.13793103448276,99.0,48.59432957655732,9.023740464205925,50.546469071741825,3267.0,57.15767664977295
Aemilia / Regio VIII,Latin,9498.0,9.158836529109067,3472,132378,184.5625,149.0,103.0097270715864,1.7481889799143202,55.812923574174825,29900.083333333332,172.9164056222929
Baetica,Latin,1000.0,6.907755278982137,6,501,59.333333333333336,31.0,69.26374713128554,28.276806357468622,116.73665246845877,2581.3333333333335,50.80682368868707
Dalmatia,Latin,1000.0,6.907755278982137,17,464,180.05882352941177,199.0,123.35946993858806,29.919066145706182,68.5106497535445,7450.083333333333,86.31386524384905
Palaestina,Greek,13630.0,9.520028524690579,1,38,21.0,21.0,,,,0.0,0.0
Asia,Greek,30829.0,10.336211084415119,1,136,1.0,1.0,,,,0.0,0.0
Syria,Greek,31419.0,10.355168084441255,2,48,124.0,124.0,106.06601717798213,75.0,85.53711062740494,1875.0,43.30127018922193
Thracia,Greek,3252.0,8.087025470667701,11,1751,123.0,99.0,136.91384152086303,41.281076448262255,111.31206627712442,15408.333333333334,124.13030787576955
Asia,Greek,33806.0,10.428393580510123,22,11149,77.0,31.5,100.82138850934548,21.495192254159765,130.93686819395518,7450.083333333333,86.31386524384905
Dacia,Latin,4291.0,8.364275084991524,700,25757,98.65,99.0,58.72421968072592,2.2195668744503663,59.52784559627564,7450.083333333333,86.31386524384905
Umbria / Regio VI,Latin,1000.0,6.907755278982137,78,5043,103.6923076923077,99.0,58.86619378920953,6.665283931502718,56.77006819434154,3267.0,57.15767664977295
Apulia et Calabria / Regio II,Latin,1000.0,6.907755278982137,16,780,107.375,99.0,55.61399703911477,13.903499259778693,51.79417652071224,3201.3333333333335,56.58032638058333
Etruria / Regio VII,Latin,2922.0,7.980023592310645,31,1946,91.58064516129032,80.0,46.94945806825916,8.43237159634309,51.26569919394272,1875.0,43.30127018922193
Pannonia superior,Latin,6969.0,8.84922702143852,7,1775,83.42857142857143,99.0,63.51340315990304,24.00580995435534,76.12907913002077,3300.0833333333335,57.446351784367764
Lusitania,Latin,3937.0,8.278174290943738,1,13,149.0,149.0,,,,0.0,0.0
Pannonia superior,Latin,2760.0,7.9229859587111955,150,5613,110.28,99.0,82.66225614271623,6.749344951229972,74.95670669451961,7450.083333333333,86.31386524384905
Dalmatia,Latin,1000.0,6.907755278982137,45,2063,136.82222222222222,129.0,111.90687867575208,16.682092524586885,81.78998766296644,29800.333333333332,172.6277304876981
Dalmatia,Latin,3762.0,8.232706009860976,6,226,79.33333333333333,89.0,71.66775192976732,29.25823720671573,90.33750243247982,1850.0833333333333,43.01259505462712
Bruttium et Lucania / Regio III,Latin,3086.0,8.034631032923107,6,246,89.66666666666667,74.0,74.0882356833166,30.246395561197776,82.62628514868021,3267.0,57.15767664977295
Moesia superior,Latin,3590.0,8.185907481482324,201,14539,110.72139303482587,99.0,82.44599438450452,5.815292068421287,74.46256963057924,13266.75,115.18137870333034
Palaestina,Greek,31124.0,10.345734504736821,7,571,10.0,3.0,17.74823934929885,6.708203932499369,177.48239349298848,200.08333333333334,14.145081595145832
Africa proconsularis,Latin,1700.0,7.438383530044307,3,227,16.0,12.0,11.532562594670797,6.658328118479393,72.07851621669248,40.333333333333336,6.3508529610858835
Sicilia,Latin,4471.0,8.405367376233981,40,652,73.4,59.0,36.542072696045544,5.7778090071476855,49.78484018534815,2436.75,49.363448015713004
Baetica,Latin,1000.0,6.907755278982137,3,124,75.66666666666667,79.0,25.16611478423583,14.529663145135578,33.25918253423237,208.33333333333334,14.433756729740644
Hispania citerior,Latin,1030.0,6.937314081223682,595,7681,101.75126050420168,99.0,60.72742526556584,2.4895817135032723,59.68223387567585,21084.083333333332,145.20359270119087
Aquitani(c)a,Latin,5399.0,8.593969030218288,2,164,6.5,6.5,9.192388155425117,6.499999999999999,141.42135623730948,14.083333333333334,3.7527767497325675
Baetica,Latin,1000.0,6.907755278982137,29,941,90.06896551724138,99.0,40.41651981420005,7.505159314837396,44.87285890550542,3300.0833333333335,57.446351784367764
Alpes Cottiae,Latin,1000.0,6.907755278982137,152,6214,114.84210526315789,99.0,70.5898614995942,5.725593824943937,61.466882149050875,15480.083333333334,124.41898301036436
Cilicia,Greek,6368.0,8.75904072752422,2,256,4.0,4.0,0.0,0.0,0.0,0.0,0.0
Cilicia,Greek,5976.0,8.695506726812653,1,97,199.0,199.0,,,,0.0,0.0
Umbria / Regio VI,Latin,1000.0,6.907755278982137,11,357,134.63636363636363,100.0,92.18597803057982,27.7951181872163,68.47034154870884,10266.75,101.32497224277932
Dalmatia,Latin,1000.0,6.907755278982137,23,1054,109.82608695652173,99.0,76.43158091564523,15.937086310081664,69.59328428582108,6912.0,83.13843876330611
Umbria / Regio VI,Latin,1700.0,7.438383530044307,66,7478,115.0,99.0,66.13878182684091,8.141121266622644,57.511984197252964,7450.083333333333,86.31386524384905
Picenum / Regio V,Latin,1422.0,7.259819610363186,68,2473,67.94117647058823,49.0,48.19422221917973,5.844407904534341,70.93521885074074,7450.083333333333,86.31386524384905
Thracia,Greek,15580.0,9.65374331942474,23,1681,106.73913043478261,99.0,104.54890869014558,21.79995443583232,97.94806109463741,7450.083333333333,86.31386524384905
Baetica,Latin,1000.0,6.907755278982137,4,146,76.5,79.0,26.299556396765833,13.149778198382917,34.37850509381155,208.33333333333334,14.433756729740644
Umbria / Regio VI,Latin,1000.0,6.907755278982137,39,2809,55.07692307692308,49.0,47.495919279219535,7.605433867456869,86.23560762986786,1850.0833333333333,43.01259505462712
Latium et Campania / Regio I,,1422.0,7.259819610363186,16,1348,80.4375,99.0,52.82419742251967,13.206049355629917,65.67110790678436,3300.0833333333335,57.446351784367764
Baetica,Latin,1000.0,6.907755278982137,1,161,29.0,29.0,,,,0.0,0.0
Baetica,Latin,1000.0,6.907755278982137,4,2711,31.75,31.0,34.97022543059548,17.48511271529774,110.14244230108812,330.75,18.186533479473212
Africa proconsularis,Latin,27923.0,10.23720600096072,7,419,56.285714285714285,79.0,47.734384133153206,18.04190134330727,84.80728145484072,784.0833333333334,28.00148805569685
Achaia,Greek,41538.0,10.63436394990608,2,140,74.0,74.0,35.35533905932738,25.0,47.777485215307266,208.33333333333334,14.433756729740644
Lycia et Pamphylia,Greek,5399.0,8.593969030218288,1,59,39.0,39.0,,,,0.0,0.0
Syria,Greek,11288.0,9.33149549353265,6,690,10.166666666666666,2.0,19.291621670213903,7.875771567140441,189.75365577259578,200.08333333333334,14.145081595145832
Mauretania Caesariensis,Latin,1000.0,6.907755278982137,3,85,71.0,8.0,110.85576214162258,64.00260411368693,156.13487625580643,3104.0833333333335,55.71430097679889
Latium et Campania / Regio I,,1843.0,7.519149957669823,33,2213,79.21212121212122,99.0,43.41209334373141,7.557075449406716,54.80486152804653,2883.0,53.693575034635195
Apulia et Calabria / Regio II,Latin,1000.0,6.907755278982137,3,159,115.66666666666667,119.0,15.275252316519467,8.819171036881968,13.206270014281959,75.0,8.660254037844387
Africa proconsularis,Latin,5782.0,8.662504922576291,113,4797,58.53982300884956,49.0,50.32182773307192,4.73387934837052,85.96170119179331,7450.083333333333,86.31386524384905
Moesia superior,Latin,3590.0,8.185907481482324,110,5957,137.74545454545455,132.0,86.70284974244626,8.266792361040435,62.944254696865684,7450.083333333333,86.31386524384905
Cappadocia,Greek,11288.0,9.33149549353265,20,1798,71.4,20.0,88.49585182071353,19.788274039786398,123.94377005702172,3300.0833333333335,57.446351784367764
Latium et Campania / Regio I,,4113.0,8.321907968230423,27,1083,87.14814814814815,79.0,60.498381226724824,11.642918895595393,69.42015695374289,3300.0833333333335,57.446351784367764
Apulia et Calabria / Regio II,Latin,1843.0,7.519149957669823,17,1064,64.11764705882354,49.0,38.97416187832199,9.452622711426045,60.785390085456314,1386.75,37.239092362730865
Pannonia inferior,Latin,14111.0,9.55470991405776,279,11476,125.00358422939068,99.0,96.54720760570763,5.7801301272882855,77.23555144509814,20750.083333333332,144.04889216281163
Baetica,Latin,1157.0,7.053585727193677,7,95,87.57142857142857,99.0,42.20133150686576,15.950604023280215,48.19075375987934,833.3333333333334,28.867513459481287
Pannonia superior,Latin,3086.0,8.034631032923107,126,8097,126.84126984126983,99.0,123.54810643297857,11.00654012040208,97.40371299308785,29900.083333333332,172.9164056222929
Mauretania Caesariensis,Latin,6567.0,8.789812386190972,72,6489,39.166666666666664,1.0,64.75457458417486,7.631399800220018,165.33082872555283,3300.0833333333335,57.446351784367764
Asia,Greek,47670.0,10.772057548198871,4,1038,18.0,11.5,23.338094752285727,11.669047376142863,129.65608195714293,200.08333333333334,14.145081595145832
Aemilia / Regio VIII,Latin,1000.0,6.907755278982137,1,56,39.0,39.0,,,,0.0,0.0
Sicilia,Latin,1559.0,7.351799869057777,5,35,59.0,49.0,22.360679774997898,10.0,37.89945724575915,208.33333333333334,14.433756729740644
Pannonia inferior,Latin,1989.0,7.5953872788539725,65,2855,104.23076923076923,99.0,77.58176518010877,9.622833653077087,74.43268984069476,7450.083333333333,86.31386524384905
Latium et Campania / Regio I,,12445.0,9.429074214801693,89,3222,66.56179775280899,60.0,40.78629311205258,4.323338423209374,61.275828611962865,3300.0833333333335,57.446351784367764
Achaia,Greek,86872.0,11.372191049896736,8,937,93.5,69.0,79.38873615678378,28.06815684314573,84.90773920511634,2700.0,51.96152422706632
Umbria / Regio VI,Latin,2760.0,7.9229859587111955,160,6795,83.4125,89.5,57.875749312562384,4.575479727915536,69.38498344080611,7450.083333333333,86.31386524384905
Etruria / Regio VII,Latin,1000.0,6.907755278982137,1,13,49.0,49.0,,,,0.0,0.0
Macedonia,Greek,2290.0,7.736307096548285,28,2643,111.60714285714286,99.0,75.2124592149733,14.213818755457687,67.39036345661606,7450.083333333333,86.31386524384905
Etruria / Regio VII,Latin,1989.0,7.5953872788539725,2,96,99.0,99.0,0.0,0.0,0.0,0.0,0.0
Umbria / Regio VI,Latin,2444.0,7.8013913202914855,70,3097,88.74285714285715,59.5,72.32328502588788,8.644285938398696,81.49758454301596,7450.083333333333,86.31386524384905
Latium et Campania / Regio I,,4837.0,8.484049972822984,69,4574,67.42028985507247,50.0,51.80830213877872,6.236986649902158,76.84378434169672,5166.75,71.88010851410841
Africa proconsularis,Latin,1000.0,6.907755278982137,4,445,49.75,0.0,99.5,49.75,200.0,3300.0833333333335,57.446351784367764
Africa proconsularis,Latin,6969.0,8.84922702143852,22,1095,80.13636363636364,28.5,90.20679704859405,19.232153750905418,112.56662138792224,7450.083333333333,86.31386524384905
Sardinia,Latin,1000.0,6.907755278982137,61,2843,100.09836065573771,99.0,65.42876658831159,8.377295131825127,65.36447366339677,5590.083333333333,74.76685986005653
Samnium / Regio IV,Latin,1559.0,7.351799869057777,160,7533,104.85625,99.0,49.967894959959644,3.950308948938013,47.653711590829964,7450.083333333333,86.31386524384905
Germania superior,Latin,5022.0,8.52158353971753,23,744,103.91304347826087,99.0,42.54934359442229,8.872151448104113,40.94706705739383,1850.0833333333333,43.01259505462712
Samnium / Regio IV,Latin,5589.0,8.628555659269699,91,3781,79.94505494505495,99.0,48.48031963530554,5.082118395312268,60.642049303268784,7450.083333333333,86.31386524384905
Latium et Campania / Regio I,,2601.0,7.8636512654486515,143,6045,69.8881118881119,69.0,34.48373874682419,2.8836751002203656,49.3413512186898,3300.0833333333335,57.446351784367764
Etruria / Regio VII,Latin,1000.0,6.907755278982137,33,6303,111.12121212121212,99.0,80.14040708958777,13.950654213490827,72.11981003426223,7450.083333333333,86.31386524384905
Asia,Greek,1000.0,6.907755278982137,6,366,22.0,7.0,38.61087929586686,15.762825465844209,175.50399679939483,816.75,28.578838324886476
Sicilia,Latin,83831.0,11.336558146464489,27,1511,94.11111111111111,99.0,72.99279908284596,14.047470733128462,77.560235152965,5166.75,71.88010851410841
Apulia et Calabria / Regio II,Latin,30242.0,10.316986965672614,163,5038,55.15337423312884,49.0,30.668192961632492,2.4021182619445773,55.60528868460618,3300.0833333333335,57.446351784367764
Etruria / Regio VII,Latin,26215.0,10.174087045006633,130,5090,101.08461538461539,99.0,79.65215410113966,6.985956050948381,78.7975042473796,8910.75,94.39676901250381
Bruttium et Lucania / Regio III,Latin,5782.0,8.662504922576291,259,13120,86.7992277992278,99.0,44.880442376702646,2.7887349977642066,51.70603876858675,7450.083333333333,86.31386524384905
Hispania citerior,Latin,12211.0,9.410092463833022,222,7118,105.92342342342343,99.0,58.69468892228798,3.939329587909709,55.412379080365426,7450.083333333333,86.31386524384905
Dalmatia,Latin,1000.0,6.907755278982137,7,310,170.42857142857142,149.0,63.62090102803518,24.04644032943352,37.32995030982785,3333.3333333333335,57.735026918962575
Cilicia,Greek,1000.0,6.907755278982137,3,317,175.66666666666666,129.0,107.85793124908957,62.271805640898016,61.39920184957661,3333.3333333333335,57.735026918962575
Belgica,Latin,1000.0,6.907755278982137,3,62,166.33333333333334,199.0,151.66190468714723,87.56204149693582,91.17950181592018,7400.333333333333,86.02519010925424
Venetia et Histria / Regio X,Latin,3937.0,8.278174290943738,67,2570,94.76119402985074,99.0,57.06909410165011,6.972099516316289,60.224118834628406,3008.3333333333335,54.84827557301445
Creta et Cyrenaica,Greek,5976.0,8.695506726812653,1,59,99.0,99.0,,,,0.0,0.0
Sicilia,Latin,11060.0,9.311090275076326,9,1012,109.33333333333333,99.0,74.05065833603372,24.683552778677907,67.72926067320158,2700.0,51.96152422706632
Galatia,Greek,1000.0,6.907755278982137,2,95,1.5,1.5,2.1213203435596424,1.4999999999999998,141.42135623730948,0.75,0.8660254037844386
Apulia et Calabria / Regio II,Latin,7790.0,8.960596138864794,43,1773,64.62790697674419,59.0,25.6022908720275,3.904312755223688,39.614915706987496,752.0833333333334,27.424137786507224
Latium et Campania / Regio I,,17084.0,9.745897631961357,104,4615,75.5576923076923,69.0,57.18099808673917,5.607058174057592,75.67859253017147,7450.083333333333,86.31386524384905
Samnium / Regio IV,Latin,2290.0,7.736307096548285,99,6132,82.88888888888889,99.0,53.42262932749602,5.369176266470931,64.4508932905448,7400.333333333333,86.02519010925424
Achaia,Greek,46362.0,10.744235437161638,3,588,2.6666666666666665,1.0,2.886751345948129,1.666666666666667,108.25317547305484,2.0833333333333335,1.4433756729740645
Bruttium et Lucania / Regio III,Latin,1000.0,6.907755278982137,76,3824,88.94736842105263,99.0,53.66784132963106,6.1561236019430865,60.33662634692249,3300.0833333333335,57.446351784367764
Samnium / Regio IV,Latin,2290.0,7.736307096548285,180,8468,85.35555555555555,99.0,49.90422360090563,3.719641211199144,58.46628643688502,7450.083333333333,86.31386524384905
Aegyptus,Greek,1000.0,6.907755278982137,2,405,0.5,0.5,0.7071067811865476,0.5,141.4213562373095,0.08333333333333333,0.28867513459481287
Venetia et Histria / Regio X,Latin,1559.0,7.351799869057777,346,13444,80.24277456647398,99.0,52.29192325299251,2.81123121027442,65.16714250661076,7450.083333333333,86.31386524384905
Hispania citerior,Latin,2138.0,7.6676260915849905,1,33,2.0,2.0,,,,0.0,0.0
Samnium / Regio IV,Latin,1030.0,6.937314081223682,75,4508,107.33333333333333,99.0,62.58709247236321,7.226934937342979,58.31095571959306,7350.75,85.73651497465943
Noricum,Latin,1000.0,6.907755278982137,2,45,179.0,179.0,28.284271247461902,20.0,15.801268853330672,133.33333333333334,11.547005383792516
Africa proconsularis,Latin,1000.0,6.907755278982137,3,152,45.666666666666664,6.0,72.19649114280648,41.68266359584575,158.09450615213098,1344.0833333333333,36.661742093541235
Africa proconsularis,Latin,1000.0,6.907755278982137,2,296,100.0,100.0,140.0071426749364,98.99999999999999,140.0071426749364,3267.0,57.15767664977295
