nb,na,n,width,category,env_overlap_frac,share_corpus,cum_n,cum_share_corpus
350,437,2,88,other,0.0114,1.1073645277920812e-05,178268,0.9870382982021937
131,351,2,221,other,0.9955,1.1073645277920812e-05,178270,0.9870493718474717
343,346,1,4,other,1.0,5.536822638960406e-06,178271,0.9870549086701106
341,385,1,45,other,0.2222,5.536822638960406e-06,178272,0.9870604454927495
-292,13,1,306,bc_ad_boundary,0.2092,5.536822638960406e-06,178273,0.9870659823153884
340,346,1,7,other,1.0,5.536822638960406e-06,178274,0.9870715191380275
340,342,1,3,other,1.0,5.536822638960406e-06,178275,0.9870770559606664
20,41,1,22,other,1.0,5.536822638960406e-06,178276,0.9870825927833053
20,40,1,21,other,1.0,5.536822638960406e-06,178277,0.9870881296059444
20,37,1,18,other,1.0,5.536822638960406e-06,178278,0.9870936664285833
344,401,1,58,other,0.1207,5.536822638960406e-06,178279,0.9870992032512222
344,400,1,57,other,0.1228,5.536822638960406e-06,178280,0.9871047400738612
344,388,1,45,other,0.1556,5.536822638960406e-06,178281,0.9871102768965002
344,350,1,7,other,1.0,5.536822638960406e-06,178282,0.9871158137191391
344,345,1,2,other,1.0,5.536822638960406e-06,178283,0.9871213505417781
343,376,1,34,other,0.2353,5.536822638960406e-06,178284,0.987126887364417
341,344,1,4,other,1.0,5.536822638960406e-06,178285,0.987132424187056
340,388,1,49,other,0.2245,5.536822638960406e-06,178286,0.987137961009695
339,538,1,200,other,0.06,5.536822638960406e-06,178287,0.9871434978323339
339,351,1,13,other,0.9231,5.536822638960406e-06,178288,0.987149034654973
339,340,1,2,other,1.0,5.536822638960406e-06,178289,0.9871545714776119
131,239,1,109,other,1.0,5.536822638960406e-06,178290,0.9871601083002508
131,220,1,90,other,1.0,5.536822638960406e-06,178291,0.9871656451228897
131,210,1,80,other,1.0,5.536822638960406e-06,178292,0.9871711819455288
131,194,1,64,other,1.0,5.536822638960406e-06,178293,0.9871767187681677
131,190,1,60,other,1.0,5.536822638960406e-06,178294,0.9871822555908066
131,179,1,49,other,1.0,5.536822638960406e-06,178295,0.9871877924134457
131,176,1,46,other,1.0,5.536822638960406e-06,178296,0.9871933292360846
-4,19,1,24,bc_ad_boundary,1.0,5.536822638960406e-06,178297,0.9871988660587235
-4,14,1,19,bc_ad_boundary,1.0,5.536822638960406e-06,178298,0.9872044028813625
-4,8,1,13,bc_ad_boundary,1.0,5.536822638960406e-06,178299,0.9872099397040015
-5,10,1,16,bc_ad_boundary,1.0,5.536822638960406e-06,178300,0.9872154765266404
347,402,1,56,other,0.0714,5.536822638960406e-06,178301,0.9872210133492794
-200,-27,1,174,other,0.1379,5.536822638960406e-06,178302,0.9872265501719183
-201,230,1,432,bc_ad_boundary,0.6505,5.536822638960406e-06,178303,0.9872320869945573
-201,50,1,252,bc_ad_boundary,0.4008,5.536822638960406e-06,178304,0.9872376238171963
-250,-1,1,250,other,0.2,5.536822638960406e-06,178305,0.9872431606398352
135,194,1,60,other,1.0,5.536822638960406e-06,178306,0.9872486974624742
135,175,1,41,other,1.0,5.536822638960406e-06,178307,0.9872542342851132
135,165,1,31,other,1.0,5.536822638960406e-06,178308,0.9872597711077521
135,160,1,26,other,1.0,5.536822638960406e-06,178309,0.987265307930391
135,140,1,6,other,1.0,5.536822638960406e-06,178310,0.9872708447530301
134,260,1,127,other,1.0,5.536822638960406e-06,178311,0.987276381575669
134,170,1,37,other,1.0,5.536822638960406e-06,178312,0.9872819183983079
134,165,1,32,other,1.0,5.536822638960406e-06,178313,0.9872874552209469
134,154,1,21,other,1.0,5.536822638960406e-06,178314,0.9872929920435859
134,150,1,17,other,1.0,5.536822638960406e-06,178315,0.9872985288662248
134,137,1,4,other,1.0,5.536822638960406e-06,178316,0.9873040656888638
133,142,1,10,other,1.0,5.536822638960406e-06,178317,0.9873096025115028
132,138,1,7,other,1.0,5.536822638960406e-06,178318,0.9873151393341417
131,700,1,570,other,0.386,5.536822638960406e-06,178319,0.9873206761567807
131,330,1,200,other,1.0,5.536822638960406e-06,178320,0.9873262129794196
131,320,1,190,other,1.0,5.536822638960406e-06,178321,0.9873317498020586
136,145,1,10,other,1.0,5.536822638960406e-06,178322,0.9873372866246976
136,140,1,5,other,1.0,5.536822638960406e-06,178323,0.9873428234473365
135,260,1,126,other,1.0,5.536822638960406e-06,178324,0.9873483602699755
131,166,1,36,other,1.0,5.536822638960406e-06,178325,0.9873538970926145
131,165,1,35,other,1.0,5.536822638960406e-06,178326,0.9873594339152534
131,161,1,31,other,1.0,5.536822638960406e-06,178327,0.9873649707378923
131,158,1,28,other,1.0,5.536822638960406e-06,178328,0.9873705075605314
131,155,1,25,other,1.0,5.536822638960406e-06,178329,0.9873760443831703
131,145,1,15,other,1.0,5.536822638960406e-06,178330,0.9873815812058092
131,141,1,11,other,1.0,5.536822638960406e-06,178331,0.9873871180284481
131,138,1,8,other,1.0,5.536822638960406e-06,178332,0.9873926548510872
131,136,1,6,other,1.0,5.536822638960406e-06,178333,0.9873981916737261
130,300,1,171,other,1.0,5.536822638960406e-06,178334,0.987403728496365
130,250,1,121,other,1.0,5.536822638960406e-06,178335,0.9874092653190041
130,230,1,101,other,1.0,5.536822638960406e-06,178336,0.987414802141643
135,212,1,78,other,1.0,5.536822638960406e-06,178337,0.9874203389642819
-6,-4,1,3,other,1.0,5.536822638960406e-06,178338,0.9874258757869209
130,159,1,30,other,1.0,5.536822638960406e-06,178339,0.9874314126095599
130,147,1,18,other,1.0,5.536822638960406e-06,178340,0.9874369494321988
130,145,1,16,other,1.0,5.536822638960406e-06,178341,0.9874424862548378
130,135,1,6,other,1.0,5.536822638960406e-06,178342,0.9874480230774768
130,133,1,4,other,1.0,5.536822638960406e-06,178343,0.9874535599001157
129,249,1,121,other,1.0,5.536822638960406e-06,178344,0.9874590967227547
129,212,1,84,other,1.0,5.536822638960406e-06,178345,0.9874646335453936
137,250,1,114,other,1.0,5.536822638960406e-06,178346,0.9874701703680326
137,150,1,14,other,1.0,5.536822638960406e-06,178347,0.9874757071906716
136,300,1,165,other,1.0,5.536822638960406e-06,178348,0.9874812440133105
136,241,1,106,other,1.0,5.536822638960406e-06,178349,0.9874867808359494
136,161,1,26,other,1.0,5.536822638960406e-06,178350,0.9874923176585885
136,160,1,25,other,1.0,5.536822638960406e-06,178351,0.9874978544812274
136,150,1,15,other,1.0,5.536822638960406e-06,178352,0.9875033913038663
136,146,1,11,other,1.0,5.536822638960406e-06,178353,0.9875089281265054
128,150,1,23,other,1.0,5.536822638960406e-06,178354,0.9875144649491443
128,137,1,10,other,1.0,5.536822638960406e-06,178355,0.9875200017717832
138,212,1,75,other,1.0,5.536822638960406e-06,178356,0.9875255385944222
138,211,1,74,other,1.0,5.536822638960406e-06,178357,0.9875310754170612
138,197,1,60,other,1.0,5.536822638960406e-06,178358,0.9875366122397001
138,165,1,28,other,1.0,5.536822638960406e-06,178359,0.9875421490623391
138,152,1,15,other,1.0,5.536822638960406e-06,178360,0.9875476858849781
138,144,1,7,other,1.0,5.536822638960406e-06,178361,0.987553222707617
138,143,1,6,other,1.0,5.536822638960406e-06,178362,0.987558759530256
138,142,1,5,other,1.0,5.536822638960406e-06,178363,0.9875642963528949
-5,-2,1,4,other,1.0,5.536822638960406e-06,178364,0.9875698331755339
-6,300,1,307,bc_ad_boundary,1.0,5.536822638960406e-06,178365,0.9875753699981729
-6,260,1,267,bc_ad_boundary,1.0,5.536822638960406e-06,178366,0.9875809068208118
-6,14,1,21,bc_ad_boundary,1.0,5.536822638960406e-06,178367,0.9875864436434507
-6,6,1,13,bc_ad_boundary,1.0,5.536822638960406e-06,178368,0.9875919804660898
-6,1,1,8,bc_ad_boundary,1.0,5.536822638960406e-06,178369,0.9875975172887287
126,400,1,275,other,0.8182,5.536822638960406e-06,178370,0.9876030541113676
126,211,1,86,other,1.0,5.536822638960406e-06,178371,0.9876085909340067
126,170,1,45,other,1.0,5.536822638960406e-06,178372,0.9876141277566456
129,211,1,83,other,1.0,5.536822638960406e-06,178373,0.9876196645792845
129,200,1,72,other,1.0,5.536822638960406e-06,178374,0.9876252014019234
129,150,1,22,other,1.0,5.536822638960406e-06,178375,0.9876307382245625
129,145,1,17,other,1.0,5.536822638960406e-06,178376,0.9876362750472014
129,140,1,12,other,1.0,5.536822638960406e-06,178377,0.9876418118698403
129,137,1,9,other,1.0,5.536822638960406e-06,178378,0.9876473486924794
129,132,1,4,other,1.0,5.536822638960406e-06,178379,0.9876528855151183
129,131,1,3,other,1.0,5.536822638960406e-06,178380,0.9876584223377572
128,340,1,213,other,1.0,5.536822638960406e-06,178381,0.9876639591603962
128,335,1,208,other,1.0,5.536822638960406e-06,178382,0.9876694959830352
128,308,1,181,other,1.0,5.536822638960406e-06,178383,0.9876750328056741
128,307,1,180,other,1.0,5.536822638960406e-06,178384,0.9876805696283131
128,305,1,178,other,1.0,5.536822638960406e-06,178385,0.987686106450952
126,160,1,35,other,1.0,5.536822638960406e-06,178386,0.987691643273591
126,128,1,3,other,1.0,5.536822638960406e-06,178387,0.98769718009623
125,250,1,126,other,1.0,5.536822638960406e-06,178388,0.9877027169188689
125,190,1,66,other,1.0,5.536822638960406e-06,178389,0.987708253741508
125,162,1,38,other,1.0,5.536822638960406e-06,178390,0.9877137905641469
125,138,1,14,other,1.0,5.536822638960406e-06,178391,0.9877193273867858
139,180,1,42,other,1.0,5.536822638960406e-06,178392,0.9877248642094247
138,500,1,363,other,0.5868,5.536822638960406e-06,178393,0.9877304010320638
138,400,1,263,other,0.8099,5.536822638960406e-06,178394,0.9877359378547027
138,340,1,203,other,1.0,5.536822638960406e-06,178395,0.9877414746773416
138,312,1,175,other,1.0,5.536822638960406e-06,178396,0.9877470114999807
138,244,1,107,other,1.0,5.536822638960406e-06,178397,0.9877525483226196
127,326,1,200,other,1.0,5.536822638960406e-06,178398,0.9877580851452585
127,180,1,54,other,1.0,5.536822638960406e-06,178399,0.9877636219678975
127,175,1,49,other,1.0,5.536822638960406e-06,178400,0.9877691587905365
127,130,1,4,other,1.0,5.536822638960406e-06,178401,0.9877746956131754
141,159,1,19,other,1.0,5.536822638960406e-06,178402,0.9877802324358144
141,146,1,6,other,1.0,5.536822638960406e-06,178403,0.9877857692584533
141,145,1,5,other,1.0,5.536822638960406e-06,178404,0.9877913060810923
140,306,1,167,other,1.0,5.536822638960406e-06,178405,0.9877968429037313
140,300,1,161,other,1.0,5.536822638960406e-06,178406,0.9878023797263702
140,222,1,83,other,1.0,5.536822638960406e-06,178407,0.9878079165490092
140,220,1,81,other,1.0,5.536822638960406e-06,178408,0.9878134533716482
140,192,1,53,other,1.0,5.536822638960406e-06,178409,0.9878189901942871
140,181,1,42,other,1.0,5.536822638960406e-06,178410,0.987824527016926
140,180,1,41,other,1.0,5.536822638960406e-06,178411,0.9878300638395651
140,172,1,33,other,1.0,5.536822638960406e-06,178412,0.987835600662204
140,163,1,24,other,1.0,5.536822638960406e-06,178413,0.9878411374848429
140,154,1,15,other,1.0,5.536822638960406e-06,178414,0.9878466743074819
140,143,1,4,other,1.0,5.536822638960406e-06,178415,0.9878522111301209
139,400,1,262,other,0.8092,5.536822638960406e-06,178416,0.9878577479527598
139,201,1,63,other,1.0,5.536822638960406e-06,178417,0.9878632847753988
123,211,1,89,other,1.0,5.536822638960406e-06,178418,0.9878688215980378
123,138,1,16,other,1.0,5.536822638960406e-06,178419,0.9878743584206767
123,128,1,6,other,1.0,5.536822638960406e-06,178420,0.9878798952433157
125,127,1,3,other,1.0,5.536822638960406e-06,178421,0.9878854320659546
124,200,1,77,other,1.0,5.536822638960406e-06,178422,0.9878909688885936
-2,96,1,99,bc_ad_boundary,1.0,5.536822638960406e-06,178423,0.9878965057112326
-2,90,1,93,bc_ad_boundary,1.0,5.536822638960406e-06,178424,0.9879020425338715
-2,50,1,53,bc_ad_boundary,1.0,5.536822638960406e-06,178425,0.9879075793565105
-2,7,1,10,bc_ad_boundary,1.0,5.536822638960406e-06,178426,0.9879131161791495
-3,86,1,90,bc_ad_boundary,1.0,5.536822638960406e-06,178427,0.9879186530017884
-3,69,1,73,bc_ad_boundary,1.0,5.536822638960406e-06,178428,0.9879241898244273
-3,41,1,45,bc_ad_boundary,1.0,5.536822638960406e-06,178429,0.9879297266470664
-3,3,1,7,bc_ad_boundary,1.0,5.536822638960406e-06,178430,0.9879352634697053
-3,2,1,6,bc_ad_boundary,1.0,5.536822638960406e-06,178431,0.9879408002923442
124,193,1,70,other,1.0,5.536822638960406e-06,178432,0.9879463371149831
-49,14,1,64,bc_ad_boundary,1.0,5.536822638960406e-06,178433,0.9879518739376222
142,144,1,3,other,1.0,5.536822638960406e-06,178434,0.9879574107602611
141,375,1,235,other,0.8936,5.536822638960406e-06,178435,0.9879629475829
141,240,1,100,other,1.0,5.536822638960406e-06,178436,0.9879684844055391
141,230,1,90,other,1.0,5.536822638960406e-06,178437,0.987974021228178
141,190,1,50,other,1.0,5.536822638960406e-06,178438,0.9879795580508169
141,175,1,35,other,1.0,5.536822638960406e-06,178439,0.9879850948734559
141,165,1,25,other,1.0,5.536822638960406e-06,178440,0.9879906316960949
-7,137,1,145,bc_ad_boundary,1.0,5.536822638960406e-06,178441,0.9879961685187338
-7,100,1,108,bc_ad_boundary,1.0,5.536822638960406e-06,178442,0.9880017053413728
-7,4,1,12,bc_ad_boundary,1.0,5.536822638960406e-06,178443,0.9880072421640118
-7,-1,1,7,other,1.0,5.536822638960406e-06,178444,0.9880127789866507
-48,-45,1,4,other,1.0,5.536822638960406e-06,178445,0.9880183158092897
-49,70,1,120,bc_ad_boundary,1.0,5.536822638960406e-06,178446,0.9880238526319286
124,170,1,47,other,1.0,5.536822638960406e-06,178447,0.9880293894545676
124,140,1,17,other,1.0,5.536822638960406e-06,178448,0.9880349262772066
124,128,1,5,other,1.0,5.536822638960406e-06,178449,0.9880404630998455
143,153,1,11,other,1.0,5.536822638960406e-06,178450,0.9880459999224844
122,161,1,40,other,1.0,5.536822638960406e-06,178451,0.9880515367451235
122,160,1,39,other,1.0,5.536822638960406e-06,178452,0.9880570735677624
122,158,1,37,other,1.0,5.536822638960406e-06,178453,0.9880626103904013
122,157,1,36,other,1.0,5.536822638960406e-06,178454,0.9880681472130404
122,144,1,23,other,1.0,5.536822638960406e-06,178455,0.9880736840356793
122,134,1,13,other,1.0,5.536822638960406e-06,178456,0.9880792208583182
122,128,1,7,other,1.0,5.536822638960406e-06,178457,0.9880847576809572
122,124,1,3,other,1.0,5.536822638960406e-06,178458,0.9880902945035962
121,400,1,280,other,0.8214,5.536822638960406e-06,178459,0.9880958313262351
142,180,1,39,other,1.0,5.536822638960406e-06,178460,0.9881013681488741
142,170,1,29,other,1.0,5.536822638960406e-06,178461,0.9881069049715131
142,162,1,21,other,1.0,5.536822638960406e-06,178462,0.988112441794152
142,160,1,19,other,1.0,5.536822638960406e-06,178463,0.988117978616791
142,157,1,16,other,1.0,5.536822638960406e-06,178464,0.9881235154394299
142,146,1,5,other,1.0,5.536822638960406e-06,178465,0.9881290522620689
146,185,1,40,other,1.0,5.536822638960406e-06,178466,0.9881345890847079
146,170,1,25,other,1.0,5.536822638960406e-06,178467,0.9881401259073468
146,167,1,22,other,1.0,5.536822638960406e-06,178468,0.9881456627299857
146,156,1,11,other,1.0,5.536822638960406e-06,178469,0.9881511995526248
146,150,1,5,other,1.0,5.536822638960406e-06,178470,0.9881567363752637
146,149,1,4,other,1.0,5.536822638960406e-06,178471,0.9881622731979026
146,148,1,3,other,1.0,5.536822638960406e-06,178472,0.9881678100205417
145,180,1,36,other,1.0,5.536822638960406e-06,178473,0.9881733468431806
145,167,1,23,other,1.0,5.536822638960406e-06,178474,0.9881788836658195
145,157,1,13,other,1.0,5.536822638960406e-06,178475,0.9881844204884584
144,253,1,110,other,1.0,5.536822638960406e-06,178476,0.9881899573110975
144,178,1,35,other,1.0,5.536822638960406e-06,178477,0.9881954941337364
144,170,1,27,other,1.0,5.536822638960406e-06,178478,0.9882010309563753
144,148,1,5,other,1.0,5.536822638960406e-06,178479,0.9882065677790144
144,146,1,3,other,1.0,5.536822638960406e-06,178480,0.9882121046016533
143,160,1,18,other,1.0,5.536822638960406e-06,178481,0.9882176414242922
-7,-4,1,4,other,1.0,5.536822638960406e-06,178482,0.9882231782469312
-8,37,1,46,bc_ad_boundary,1.0,5.536822638960406e-06,178483,0.9882287150695702
-8,25,1,34,bc_ad_boundary,1.0,5.536822638960406e-06,178484,0.9882342518922091
-8,16,1,25,bc_ad_boundary,1.0,5.536822638960406e-06,178485,0.9882397887148481
121,367,1,247,other,0.9312,5.536822638960406e-06,178486,0.988245325537487
121,366,1,246,other,0.935,5.536822638960406e-06,178487,0.988250862360126
121,275,1,155,other,1.0,5.536822638960406e-06,178488,0.988256399182765
121,260,1,140,other,1.0,5.536822638960406e-06,178489,0.9882619360054039
121,230,1,110,other,1.0,5.536822638960406e-06,178490,0.988267472828043
121,171,1,51,other,1.0,5.536822638960406e-06,178491,0.9882730096506819
121,145,1,25,other,1.0,5.536822638960406e-06,178492,0.9882785464733208
-70,-36,1,35,other,0.4286,5.536822638960406e-06,178493,0.9882840832959597
-70,-47,1,24,other,0.1667,5.536822638960406e-06,178494,0.9882896201185988
-71,200,1,272,bc_ad_boundary,0.9228,5.536822638960406e-06,178495,0.9882951569412377
-71,130,1,202,bc_ad_boundary,0.896,5.536822638960406e-06,178496,0.9883006937638766
146,200,1,55,other,1.0,5.536822638960406e-06,178497,0.9883062305865157
147,162,1,16,other,1.0,5.536822638960406e-06,178498,0.9883117674091546
147,157,1,11,other,1.0,5.536822638960406e-06,178499,0.9883173042317935
1,13,1,13,other,1.0,5.536822638960406e-06,178500,0.9883228410544325
1,9,1,9,other,1.0,5.536822638960406e-06,178501,0.9883283778770715
1,5,1,5,other,1.0,5.536822638960406e-06,178502,0.9883339146997104
1,3,1,3,other,1.0,5.536822638960406e-06,178503,0.9883394515223494
-1,10,1,12,bc_ad_boundary,1.0,5.536822638960406e-06,178504,0.9883449883449883
-2,137,1,140,bc_ad_boundary,1.0,5.536822638960406e-06,178505,0.9883505251676273
146,300,1,155,other,1.0,5.536822638960406e-06,178506,0.9883560619902663
-49,-6,1,44,other,1.0,5.536822638960406e-06,178507,0.9883615988129052
-49,-27,1,23,other,1.0,5.536822638960406e-06,178508,0.9883671356355442
-49,-31,1,19,other,1.0,5.536822638960406e-06,178509,0.9883726724581832
-49,-41,1,9,other,1.0,5.536822638960406e-06,178510,0.9883782092808221
-49,-42,1,8,other,1.0,5.536822638960406e-06,178511,0.988383746103461
-49,-44,1,6,other,1.0,5.536822638960406e-06,178512,0.9883892829261001
-50,300,1,351,bc_ad_boundary,1.0,5.536822638960406e-06,178513,0.988394819748739
-75,51,1,127,bc_ad_boundary,0.8031,5.536822638960406e-06,178514,0.9884003565713779
-75,-21,1,55,other,0.5455,5.536822638960406e-06,178515,0.9884058933940169
121,133,1,13,other,1.0,5.536822638960406e-06,178516,0.9884114302166559
121,127,1,7,other,1.0,5.536822638960406e-06,178517,0.9884169670392948
121,125,1,5,other,1.0,5.536822638960406e-06,178518,0.9884225038619338
121,124,1,4,other,1.0,5.536822638960406e-06,178519,0.9884280406845728
120,400,1,281,other,0.8221,5.536822638960406e-06,178520,0.9884335775072117
-75,-41,1,35,other,0.2857,5.536822638960406e-06,178521,0.9884391143298507
-78,-21,1,58,other,0.5172,5.536822638960406e-06,178522,0.9884446511524896
-78,-27,1,52,other,0.4615,5.536822638960406e-06,178523,0.9884501879751286
-78,-31,1,48,other,0.4167,5.536822638960406e-06,178524,0.9884557247977676
-79,-41,1,39,other,0.2564,5.536822638960406e-06,178525,0.9884612616204065
-80,50,1,131,bc_ad_boundary,0.771,5.536822638960406e-06,178526,0.9884667984430455
-80,20,1,101,bc_ad_boundary,0.703,5.536822638960406e-06,178527,0.9884723352656845
-80,14,1,95,bc_ad_boundary,0.6842,5.536822638960406e-06,178528,0.9884778720883234
-80,-26,1,55,other,0.4545,5.536822638960406e-06,178529,0.9884834089109623
150,152,1,3,other,1.0,5.536822638960406e-06,178530,0.9884889457336014
120,170,1,51,other,1.0,5.536822638960406e-06,178531,0.9884944825562403
120,168,1,49,other,1.0,5.536822638960406e-06,178532,0.9885000193788792
120,138,1,19,other,1.0,5.536822638960406e-06,178533,0.9885055562015181
120,123,1,4,other,1.0,5.536822638960406e-06,178534,0.9885110930241572
